27.002315642868,1.87926898864756,0.25,35.9367472524731,1.6,1.6,1
27.002315642868,1.87926898864756,0.25,35.9001780204848,1.8,1.8,1
27.002315642868,1.87926898864756,0.25,35.8636087884964,2,2,1
27.002315642868,1.87926898864756,0.25,35.827039556508,2.2,2.2,1
27.002315642868,1.87926898864756,0.25,35.7904703245197,2.4,2.4,1
35.0302818667106,1.87926898864756,0.25,35.7727594774893,2.6,2.6,1
35.0302818667106,1.87926898864756,0.25,35.7550486304589,2.8,2.8,1
35.0302818667106,1.87926898864756,0.25,35.7373377834285,3,3,1
24.0000010420303,1.87926898864756,0.25,35.6937158555358,0.2,0.2,1
24.0000010420303,1.87926898864756,0.25,35.650093927643,0.4,0.4,1
24.0000010420303,1.87926898864756,0.25,35.6064719997502,0.6,0.6,1
24.0000010420303,1.87926898864756,0.25,35.5628500718575,0.8,0.8,1
24.0000010420303,1.87926898864756,0.25,35.5192281439647,1,1,1
24.0000010420303,1.87926898864756,0.25,35.475606216072,1.2,1.2,1
24.0000010420303,1.87926898864756,0.25,35.4319842881792,1.4,1.4,1
27.002315642868,1.87926898864756,0.25,35.3954150561909,1.6,1.6,1
27.002315642868,1.87926898864756,0.25,35.3588458242025,1.8,1.8,1
27.002315642868,1.87926898864756,0.25,35.3222765922141,2,2,1
27.002315642868,1.87926898864756,0.25,35.2857073602258,2.2,2.2,1
27.002315642868,1.87926898864756,0.25,35.2491381282374,2.4,2.4,1
35.0302818667106,1.87926898864756,0.25,35.231427281207,2.6,2.6,1
35.0302818667106,1.87926898864756,0.25,35.2137164341766,2.8,2.8,1
35.0302818667106,1.87926898864756,0.25,35.1960055871463,3,3,1
27.0000009258327,1.87926898864756,0,35.0960055871463,2,0.2,0.2
